mse,psnr,histogram_compare,ssim,entropy,avgObjArea,displacedObjects,class
26.929823930147766,33.828468469073925,0.021685403014357632,0.96015784197248144,296,278,55.41726618705036,0
55.90303264728459,30.656449925833407,0.024165298733521336,0.91334008707736158,639,388,66.36211340206185,0
34.575903137593549,32.743068279780836,0.026090954497372483,0.94308519589674455,458,383,56.9177545691906,0
26.654465913452313,33.873103760577379,0.02406394015097944,0.95644399558248794,155,302,66.52649006622516,0
29.138499088466705,33.486131831794566,0.022779319238587007,0.95458550685598387,360,365,49.54931506849315,0
442.95328991556323,21.667224292305598,0.026686799513662707,0.35544549792004215,210,106,738.25,1
33.482488965649587,32.882626264848732,0.024833634975958172,0.94168997035459945,158,418,63.17464114832536,0
21.155356457493763,34.87660013487605,0.02282401964278724,0.96453492698987497,190,5,138.7,0
26.082505757052388,33.967310489542889,0.022770313858148292,0.957361953045332,252,368,43.06385869565217,0
34.157236494914606,32.795976342010107,0.02368734845183921,0.94336549973822303,263,378,73.57407407407408,0
48.682351635962384,31.257088118962812,0.02468350950186198,0.91796090445340406,193,442,61.53733031674208,0
21.194153593360198,34.868642835387128,0.02129267457244863,0.96233513911774782,573,5,138.5,0
27.990281975628477,33.660730872733936,0.0220612007556046,0.95222349496258041,413,353,54.461756373937675,0
29.250671656112072,33.469445180328151,0.022431179867187893,0.95156602084281627,412,326,58.96165644171779,0
53.397992227979273,30.855554330659885,0.02639081542917588,0.91296895595318073,446,642,34.03894080996885,0
16.396325081558242,35.983338406033354,0.024219303559504208,0.97297207713058953,372,9,77.66666666666667,0
31.275966705047015,33.178696187397293,0.023053185805597853,0.95137425476037141,480,313,72.65015974440895,0
31.379236830742659,33.164379838932078,0.023281369815034435,0.94943992095772078,205,366,63.14071038251366,0
24.803621545768568,34.185652646176976,0.022364682801042052,0.95824637711789706,333,27,30.14814814814815,0
26.538470303204758,33.892044746689315,0.021923156048644043,0.95796520610440394,476,287,55.36759581881533,0
50.709223877374782,31.07993397299979,0.025827966286164804,0.9179963998596895,251,359,87.14763231197772,0
32.534041570715793,33.007423436102513,0.025055918977051814,0.9465148416201874,233,310,62.16774193548387,0
20.369422855497984,35.041016369351688,0.024063824102310123,0.96441808417798303,490,4,131.375,0
52.291711643638457,30.946475032183844,0.02510148034004088,0.91881745514262958,287,336,71.46130952380952,0
25.200210492227978,34.116761924978228,0.02382470297685752,0.95646145865812593,267,269,75.53717472118959,0
23.503154384954904,34.419542075304065,0.02343283364736383,0.96018285189049235,564,378,41.95238095238095,0
58.128025450969105,30.486947901962807,0.031309550830206354,0.90592880364660877,393,703,33.099573257467995,0
22.020947274995201,34.70244363786464,0.022555801011903284,0.96301732538113771,284,196,133.1454081632653,0
36.6553054835924,32.489435176209312,0.022078833710568246,0.94053065643154121,337,363,73.2038567493113,0
25.739490380924966,34.024804168598827,0.022398300287122478,0.95775110224330706,117,289,82.63840830449827,0
35.671779049126847,32.607555915365118,0.023215276458863128,0.9396673607377185,373,307,103.62866449511401,0
20.877953487814239,34.933924351444254,0.024260360450043785,0.96373240206296684,291,385,33.76623376623377,0
33.653650331030512,32.860481828683099,0.024073529026547046,0.94683630455214907,189,399,52.77694235588972,0
31.299867467856458,33.175378622384095,0.024171300748600764,0.9472920126333374,367,295,87.7677966101695,0
19.1116928132796,35.317812045870419,0.024353223219862868,0.96776499784698633,294,16,36.21875,0
48.126892031279986,31.306925444273553,0.025268652542967205,0.92608886486780473,287,367,51.961852861035425,0
38.247130469199767,32.304815035518828,0.02612599025640933,0.93961621632743109,279,215,155.4720930232558,0
18.132948930147766,35.546119224676197,0.02257744854951154,0.96856571985029349,639,12,44.916666666666664,0
68.643578487814239,29.764804450453063,0.028947719477654395,0.89145229064565645,332,670,36.613432835820895,0
32.477127710612166,33.015027477677094,0.02499487491077793,0.94664191353335236,228,230,167.91304347826087,0
19.062985751295336,35.328894376107883,0.022242422828097963,0.96851733063446366,428,14,39.357142857142854,0
33.373263888888886,32.896816783480631,0.023148619520215834,0.94702338817610787,377,340,79.34411764705882,0
28.51425770005757,33.580182906092453,0.02264425818322116,0.95245787436645613,299,265,117.99056603773585,0
17.475493547303781,35.706509108225077,0.02354931222377992,0.97028741436877397,365,5,92.0,0
36.446255517175203,32.514274452719064,0.02346752278532467,0.94334226860465409,592,440,44.673863636363635,0
38.99867168009979,32.220305459395455,0.023929856395400694,0.93544714245019167,357,347,89.63544668587896,0
20.13047519669929,35.092263339738672,0.025982491641257655,0.9656438747751791,460,348,34.632183908045974,0
26.802539099980809,33.849044226272987,0.02170510829293162,0.95833596765900231,350,314,59.63057324840764,0
28.269079231433505,33.61768697805342,0.023064137769548125,0.95249772448228365,427,314,73.93789808917198,0
28.876877038956053,33.525301372779722,0.0233867611609377,0.95240633099406902,416,409,50.640586797066014,0
57.328026050662061,30.54713372696304,0.027879218278410053,0.90537236632403295,498,584,47.528253424657535,0
29.146331078487815,33.484964670439126,0.023060066729652797,0.95401873912264323,310,277,106.46570397111914,0
26.773585924006909,33.8537381849262,0.022212197915507974,0.95649702273116011,342,320,78.1109375,0
24.383407695260026,34.259859606590453,0.023066794514886548,0.95978805631358832,358,352,44.46875,0
53.056155248512759,30.883445855354651,0.023256705273464687,0.9144808436855083,492,262,104.26717557251908,0
51.649668369794668,31.000128235046347,0.022490559133188245,0.91113302874783086,223,513,56.05555555555556,0
24.903785261945885,34.168149979715608,0.022273805611159773,0.95806118645439764,292,387,42.72739018087855,0
29.824188015735942,33.385117323339351,0.02253487455925387,0.95346821131496207,424,382,57.68979057591623,0
28.507322251007484,33.581239357797024,0.023675166097018512,0.95378066198335254,310,364,52.785714285714285,0
21.516389608520438,34.803109611895685,0.021859072366261237,0.96511856108500194,66,11,53.0,0
32.298844991364419,33.038933686558707,0.02166364838676628,0.95082948737612549,366,410,48.046341463414635,0
43.734401986183073,31.722571684054301,0.023239674901194402,0.92905071000203521,344,282,110.68262411347517,0
72.185856841297252,29.546282449805815,0.028758031731004736,0.8818048763137889,254,566,56.92314487632509,0
26.1884445164076,33.949706569444928,0.023382524009347896,0.95775923531798079,125,250,114.952,0
33.974495058530032,32.819273500601021,0.02399980290386264,0.94767046945466937,378,345,70.99855072463768,0
26.813237622337365,33.847311038927884,0.025257834469476038,0.95513493942195693,368,338,69.37721893491124,0
28.555525570907694,33.573902030053787,0.022551436235590337,0.95166489002597265,530,363,64.11019283746556,0
29.515289171943966,33.430333183500196,0.02390670646045228,0.95354196200559815,499,299,101.43478260869566,0
27.259754005948952,33.775584284573327,0.02315763018632736,0.95462560041869038,113,371,62.36253369272237,0
24.692903233544424,34.205082063680038,0.021183186574525153,0.95952302615658303,414,419,38.92243436754177,0
28.098964330262906,33.643900478646408,0.02303175234293396,0.95340264900323102,507,328,69.20884146341463,0
32.157305459604686,33.058007098789211,0.020944349337193753,0.94652944821692875,440,345,70.20144927536232,0
41.95816242084053,31.902639010786178,0.02277172890839634,0.93186025771333225,599,395,77.90886075949368,0
40.613935664939554,32.04405284336579,0.02415980306695924,0.92956777523067768,356,316,128.14082278481013,0
59.280857201113029,30.401658859536276,0.031669770464691854,0.90380587240074051,481,559,55.19051878354204,0
30.720270221646516,33.256553293504339,0.023299146562331865,0.95283435513914183,269,241,144.9688796680498,0
37.68248056994819,32.369408769811095,0.024567749723689265,0.93703593374660565,246,289,113.11072664359861,0
40.257196315486468,32.082368354000373,0.02474641537136377,0.93296617448439623,638,351,77.61965811965813,0
46.026029672807525,31.500768477501659,0.024576311676041674,0.92548433758971238,255,368,87.41032608695652,0
29.849249184417577,33.38146949327659,0.022851947269349113,0.94954817946323533,526,350,69.87857142857143,0
33.419017463058914,32.890866836122875,0.02424795513391478,0.94230926968609563,352,370,83.69594594594595,0
34.429985847246208,32.761435166838332,0.024808267675027897,0.94370757385817383,514,399,51.24937343358396,0
54.618007580118977,30.75744507479839,0.023185942679566005,0.90426478175630076,630,404,71.85891089108911,0
32.865764728459027,32.963366188662818,0.023692588173049478,0.94176308075718829,220,388,74.9278350515464,0
29.833468264248705,33.38376616038606,0.022075877985376944,0.95149057088375222,641,307,76.65798045602605,0
48.285723709460754,31.292616158448531,0.024556588322634722,0.91670249366829037,460,369,71.81978319783198,0
84.455050014392626,28.864547374190046,0.0295855901651022,0.85866471053747861,301,581,54.369191049913944,0
53.873965529648821,30.817014168003475,0.02506052370637522,0.91234330791319651,329,389,89.79691516709512,0
57.493808170216852,30.534592852618175,0.02621612103749252,0.89891675427825557,355,536,45.98227611940298,0
41.390846886394165,31.961760483998624,0.02467188172805192,0.93023729660922916,533,432,59.99074074074074,0
40.081111470926885,32.101406046205618,0.022759567423051297,0.93024932900583535,487,324,93.94907407407408,0
44.787318892726923,31.61925295854466,0.025056269809662062,0.92494178914079428,446,451,60.16075388026608,0
52.042149419497214,30.967251355888617,0.023541606068853107,0.91413553954236482,597,421,69.27434679334917,0
39.829750167914028,32.128727785619368,0.023014880495682333,0.93095717162434455,545,345,93.08115942028985,0
33.44304116292458,32.887745974770432,0.02298311020669272,0.94378249505394174,310,410,60.96219512195122,0
36.364505373248896,32.524026761549997,0.02283778298445284,0.942269529716393,480,353,70.80594900849859,0
31.378619146996737,33.164465328354318,0.023196638310742715,0.94752443552506704,491,271,116.69188191881919,0
25.601435065246594,34.048160508900516,0.024434831093298054,0.9573213894260566,185,411,46.68613138686131,0
64.966965913452313,30.003877760451939,0.02773566434825181,0.89561243090942422,241,560,59.05267857142857,0
37.322541858568414,32.411091470807463,0.02718686498619229,0.93956017136351122,479,330,114.19393939393939,0
24.626694132604108,34.216742444542461,0.025309573587379206,0.95996940099597405,355,335,74.05820895522388,0
39.114343456150451,32.207443159640974,0.023910132369327836,0.93601780666272605,400,404,70.35024752475248,0
40.604955262905392,32.045013245316632,0.02399946780174008,0.93175776233164531,483,285,135.63859649122807,0
28.761595063327576,33.542673933436987,0.021772581811830123,0.95226324320274058,301,368,60.10461956521739,0
42.06939646900787,31.891140792302735,0.024769899215680194,0.93013055319233839,412,345,88.20144927536232,0
30.572445907695261,33.277501756019966,0.025926049591745468,0.94653226713971306,365,350,85.88428571428571,0
25.703658726731913,34.030854145118546,0.024094697153983526,0.9573719238696754,421,396,56.12626262626262,0
44.247715169833043,31.671895110262174,0.02245905636058829,0.92903078364319958,346,378,76.06746031746032,0
27.705748656687774,33.705104708341636,0.022486289789268414,0.95320813150115946,218,387,66.4780361757106,0
36.213973445595855,32.542041820651797,0.02104082915647309,0.93937379501435081,477,336,105.90327380952381,0
